"","User_ID","Product_ID","Gender","Age","Occupation","City_Category","Marital_Status","Product_Category","Purchase"
"45373",1003929,303,1,35,6,2,2,1,9522
"45374",1002267,1008,0,62,14,3,2,8,4624
"45375",1005620,305,1,45,15,3,2,8,7736
"45376",1005838,2540,0,48,8,2,2,5,5543
"45377",1000133,209,0,35,1,3,2,5,7030
"45378",1003633,3566,1,45,19,3,1,19,12
"45379",1001383,11,0,35,8,1,1,5,5378
"45380",1005539,825,0,35,21,2,2,5,6938
"45381",1004048,1729,0,45,2,2,1,5,6965
"45382",1003751,2856,0,45,13,2,1,8,6443
"45383",1003938,3204,1,35,3,3,1,1,12609
"45384",1003766,2125,0,25,2,2,1,5,5450
"45385",1000264,10,1,45,1,2,2,1,8913
"45386",1005329,70,0,35,6,2,1,1,3396
"45387",1000105,3452,1,48,13,3,2,1,15560
"45388",1000981,2399,1,35,21,2,2,5,5480
"45389",1004484,2344,0,35,18,3,1,5,7135
"45390",1003296,3451,1,25,15,1,2,16,13647
"45391",1001697,2708,0,25,5,2,1,5,5645
"45392",1004285,814,1,45,1,2,1,12,488
"45393",1003720,354,1,48,8,3,1,1,12239
"45394",1000814,1685,0,25,5,2,1,2,12826
"45395",1003336,2105,1,45,18,2,2,1,2849
"45396",1002376,1112,1,35,2,1,1,8,6413
"45397",1004298,1159,0,25,15,3,1,11,3371
"45398",1001486,3411,1,35,17,3,2,1,12785
"45399",1003427,2446,1,35,15,3,1,6,12970
"45400",1003653,1022,1,25,16,3,2,1,8958
"45401",1001980,3472,1,45,8,1,1,5,4049
"45402",1005976,34,0,35,2,3,1,4,2366
"45403",1004320,2328,1,35,6,3,1,1,12503
"45404",1001402,2766,1,25,5,3,1,8,4749
"45405",1001358,2592,1,45,18,3,2,1,12092
"45406",1003017,1043,0,45,10,2,1,1,9013
"45407",1000215,303,1,45,15,3,2,1,12729
"45408",1000306,1034,1,25,1,3,1,6,16415
"45409",1001969,62,0,35,4,2,1,5,2602
"45410",1000204,1018,1,35,8,2,2,1,14990
"45411",1002352,1703,1,55,14,2,2,11,1935
"45412",1005408,2328,1,35,21,3,1,1,12107
"45413",1001546,513,1,35,5,1,2,8,6340
"45414",1000282,47,1,35,18,3,2,6,16273
"45415",1001415,1050,1,48,15,3,1,5,5566
"45416",1004053,3179,1,35,19,2,1,11,4802
"45417",1003087,3610,0,17,2,2,1,8,6257
"45418",1001591,336,1,55,8,3,2,8,7749
"45419",1005948,839,1,62,14,2,1,8,7956
"45420",1005094,1029,1,25,11,3,2,8,7699
"45421",1002493,250,1,48,3,2,2,1,12508
"45422",1001179,3104,1,55,2,2,2,8,4459
"45423",1001600,1822,1,45,8,2,2,1,6030
"45424",1005643,1542,0,45,2,1,2,8,6422
"45425",1005888,1066,1,35,21,2,1,8,7986
"45426",1002222,3304,0,48,2,2,2,8,4452
"45427",1000146,1157,0,45,21,2,2,11,4778
"45428",1004033,2260,1,35,7,2,1,5,5380
"45429",1004862,1019,1,35,1,3,1,1,14945
"45430",1000340,1146,0,35,4,3,2,11,5752
"45431",1005548,516,0,25,5,1,1,5,4099
"45432",1003601,1630,0,45,4,2,1,5,5388
"45433",1001922,1414,0,35,8,2,1,11,3460
"45434",1003067,1910,0,35,1,1,1,1,9191
"45435",1002629,2839,1,35,12,3,2,8,4702
"45436",1000438,938,1,25,12,1,1,4,1666
"45437",1001647,2124,1,25,19,2,1,5,5580
"45438",1000516,3461,0,62,15,3,1,5,4104
"45439",1001131,1089,1,62,14,3,2,5,7204
"45440",1000232,2022,1,35,21,1,2,5,4123
"45441",1004543,2384,1,35,3,1,1,3,10832
"45442",1002241,855,1,48,6,2,1,1,15390
"45443",1004485,673,1,35,5,3,1,3,8496
"45444",1000187,355,0,48,2,2,1,8,6309
"45445",1004150,1007,1,35,1,2,1,8,6254
"45446",1001503,2738,1,35,13,1,1,8,4553
"45447",1005337,1997,0,45,4,3,2,3,11179
"45448",1001982,1360,1,17,11,3,1,8,6105
"45449",1000015,1641,1,35,8,1,1,5,5460
"45450",1005676,426,1,35,21,3,1,5,944
"45451",1001803,187,1,35,3,2,1,11,2062
"45452",1001403,1035,0,35,1,3,2,1,12297
"45453",1005720,343,1,35,1,1,1,5,964
"45454",1001812,2117,0,35,13,1,2,5,3907
"45455",1005902,1556,1,55,17,3,2,1,2984
"45456",1000629,2641,0,17,11,3,1,2,10755
"45457",1004503,3226,1,62,2,3,2,5,3928
"45458",1003654,1123,1,35,18,2,2,1,12581
"45459",1000710,207,1,35,21,1,1,5,2420
"45460",1002857,2218,1,35,1,2,1,8,2902
"45461",1005387,1718,0,35,2,2,2,1,12709
"45462",1004964,2230,1,45,1,1,2,1,6530
"45463",1004507,1019,1,25,5,2,2,1,15617
"45464",1000736,775,1,25,13,3,2,1,6648
"45465",1005747,517,1,35,1,2,2,8,6240
"45466",1002186,373,1,25,6,3,1,1,9135
"45467",1002946,3491,1,45,17,1,2,1,3363
"45468",1002445,69,1,35,1,1,2,1,9108
"45469",1004779,829,1,48,4,3,2,12,547
"45470",1002701,1811,1,48,2,1,2,1,12770
"45471",1000724,3623,1,55,14,2,2,5,5460
"45472",1005138,1,1,35,18,2,1,3,8335
"45473",1002817,1170,1,45,13,3,2,8,6219
"45474",1002551,2537,1,35,13,1,2,5,5553
"45475",1005938,1344,1,35,2,3,2,5,5408
"45476",1003156,1775,1,45,8,3,1,1,12140
"45477",1003651,1486,1,35,15,1,1,6,13457
"45478",1000204,2521,1,35,8,2,2,16,9768
"45479",1003847,935,1,35,8,2,1,8,3092
"45480",1003423,1113,1,35,8,3,1,5,6929
"45481",1001119,3323,1,45,2,2,2,1,9079
"45482",1002498,848,1,62,19,3,2,5,3842
"45483",1003569,1981,0,25,3,2,1,1,9316
"45484",1000550,2328,1,48,9,2,2,1,9596
"45485",1003916,44,1,35,5,1,2,1,9511
"45486",1001866,3169,1,35,8,1,2,5,5416
"45487",1005937,1450,1,35,13,2,2,8,4745
"45488",1003600,3459,1,45,21,2,2,8,6252
"45489",1004448,2903,1,35,15,1,1,8,7769
"45490",1004579,1097,0,25,5,2,2,5,6989
"45491",1001893,3523,0,45,1,2,1,5,5635
"45492",1000457,2839,1,25,5,2,1,8,4530
"45493",1006016,1071,1,48,2,2,2,10,14934
"45494",1004497,3359,1,55,1,2,2,1,12502
"45495",1005077,623,1,35,3,1,1,6,16138
"45496",1003878,1118,1,45,17,2,1,8,6091
"45497",1001655,1181,1,25,5,3,2,1,12799
"45498",1000549,2249,1,35,7,1,1,11,3449
"45499",1003402,2832,1,45,21,2,1,2,10240
"45500",1001356,2975,0,25,5,2,1,6,3392
"45501",1000744,3034,1,35,18,2,1,4,1241
"45502",1001281,2632,1,35,20,3,1,8,3075
"45503",1004995,777,1,55,21,2,2,8,4576
"45504",1005252,32,1,35,21,2,1,8,6456
"45505",1004995,2034,1,55,21,2,2,8,4710
"45506",1000392,415,1,25,8,1,1,5,2632
"45507",1005084,3626,1,25,5,2,1,5,7192
"45508",1000669,487,1,35,18,2,1,8,6290
"45509",1004643,2766,1,35,1,1,1,8,4589
"45510",1002446,2521,1,25,8,2,1,16,13341
"45511",1001391,256,1,45,16,3,2,8,4753
"45512",1000190,1891,1,35,18,1,1,5,3849
"45513",1000737,29,1,17,20,1,1,2,5119
"45514",1003391,2568,1,25,5,1,1,5,5540
"45515",1005341,1066,0,35,4,3,2,8,7947
"45516",1004520,934,1,35,5,3,2,8,6207
"45517",1000985,1215,1,35,5,3,1,1,12689
"45518",1000187,1605,0,48,2,2,1,5,5481
"45519",1005782,3566,0,45,1,3,1,19,8
"45520",1002749,2537,1,35,13,1,1,5,7223
"45521",1004562,1911,1,45,11,1,2,1,9217
"45522",1003971,1216,0,25,5,2,1,5,2554
"45523",1000273,686,1,25,5,2,2,1,12794
"45524",1003632,2947,1,55,12,3,2,8,4780
"45525",1000264,3576,1,45,1,2,2,4,576
"45526",1002059,2053,1,45,1,2,1,5,3960
"45527",1001262,2702,1,35,5,1,2,5,5377
"45528",1004645,583,0,55,7,3,2,6,15649
"45529",1001053,1377,1,45,1,3,2,6,9957
"45530",1003675,1646,1,45,8,2,1,18,2024
"45531",1005749,2247,1,35,3,1,2,8,7721
"45532",1001807,2155,1,25,18,3,1,11,3459
"45533",1002023,1314,1,25,5,2,2,1,12694
"45534",1004287,2665,1,35,8,3,2,1,12404
"45535",1004868,3411,1,45,18,3,2,1,12095
"45536",1001181,2968,1,45,8,1,2,5,892
"45537",1004318,1539,1,35,6,2,1,2,10461
"45538",1002581,460,1,35,12,1,1,8,4635
"45539",1000139,2056,0,35,21,3,1,3,8721
"45540",1004124,2093,1,35,19,3,2,5,4057
"45541",1005528,2315,1,55,2,3,2,1,9046
"45542",1005561,976,0,35,4,3,2,7,2992
"45543",1004739,1399,1,35,4,3,1,13,452
"45544",1004089,243,1,35,8,1,1,8,4764
"45545",1005698,1189,1,45,15,2,1,1,9580
"45546",1001673,2009,1,17,11,3,1,5,5377
"45547",1002980,141,1,48,8,3,2,8,6117
"45548",1002356,3131,0,55,17,2,2,11,3459
"45549",1003794,2454,0,25,5,2,1,5,3924
"45550",1003591,2228,1,45,7,3,1,1,12360
"45551",1003420,453,0,35,8,1,1,1,14990
"45552",1000692,3131,0,35,1,1,2,11,4514
"45553",1001449,3457,1,45,21,1,2,1,6006
"45554",1003902,313,1,35,6,3,1,1,15509
"45555",1005350,2722,1,25,6,1,1,8,4746
"45556",1004681,1251,0,45,16,3,1,5,5538
"45557",1002492,1910,0,48,3,3,2,1,15548
"45558",1001335,2550,1,45,1,3,1,2,7536
"45559",1001943,428,1,25,5,2,1,5,3823
"45560",1004139,1320,1,62,15,2,2,8,6347
"45561",1000588,1662,0,35,12,2,1,8,7964
"45562",1003910,3568,1,35,21,1,1,20,240
"45563",1000045,34,0,48,17,1,2,4,374
"45564",1002233,2030,0,45,4,2,2,8,8037
"45565",1004433,839,1,35,1,2,2,8,4812
"45566",1005838,1654,0,48,8,2,2,8,7885
"45567",1001643,1519,1,48,3,3,1,2,7820
"45568",1005112,2371,1,45,14,2,1,8,4617
"45569",1001925,1374,1,55,8,2,1,6,6447
"45570",1002316,1411,1,45,1,2,1,5,3926
"45571",1001593,1842,1,35,17,3,2,8,2974
"45572",1001675,195,0,35,7,2,2,1,3045
"45573",1004238,1314,1,45,17,2,1,1,12523
"45574",1002348,1041,1,55,13,3,2,1,9339
"45575",1001206,2149,0,55,8,3,2,11,775
"45576",1000609,1314,1,35,8,2,1,1,12231
"45577",1001449,302,1,45,21,1,2,1,6167
"45578",1005978,1106,1,45,2,2,1,1,15374
"45579",1001835,1793,1,35,20,2,1,8,7747
"45580",1003336,495,1,45,18,2,2,5,2482
"45581",1002326,1182,1,25,5,3,1,1,15155
"45582",1001141,1709,0,35,4,2,2,11,679
"45583",1003105,3588,1,45,13,3,2,2,13264
"45584",1000272,2504,1,25,1,1,1,2,5302
"45585",1004069,2428,1,45,16,3,2,5,5458
"45586",1004265,1614,1,35,13,3,1,2,10315
"45587",1004310,3404,1,35,5,3,2,5,7105
"45588",1005989,2122,0,17,11,3,1,1,12812
"45589",1005468,1103,1,35,13,1,1,10,17913
"45590",1003559,1679,1,25,5,3,1,8,7999
"45591",1003770,1028,0,45,4,3,2,8,7930
"45592",1004735,2167,1,48,4,3,1,13,324
"45593",1001422,3318,1,45,18,2,1,2,7754
"45594",1002917,931,1,35,1,1,2,8,4586
"45595",1004772,896,1,62,18,3,1,8,6339
"45596",1004593,2403,0,48,2,2,2,1,9208
"45597",1001432,3567,1,45,2,3,2,20,247
"45598",1003810,342,1,55,8,3,1,5,5637
"45599",1003056,2384,1,35,19,3,2,3,6716
"45600",1002592,2627,1,55,8,2,2,1,9347
"45601",1002934,503,0,45,21,2,1,8,6377
"45602",1000843,1170,1,35,8,2,2,8,6364
"45603",1003229,823,0,62,2,2,1,8,7737
"45604",1003715,1729,1,25,6,2,1,5,7172
"45605",1001796,528,1,55,12,3,2,7,13141
"45606",1000588,1718,0,35,12,2,1,1,12623
"45607",1001422,2864,1,45,18,2,1,16,10325
"45608",1002153,1342,1,25,17,2,1,1,12688
"45609",1002083,2632,1,25,5,3,1,8,6134
"45610",1005057,1015,1,55,8,3,1,8,7974
"45611",1002777,1393,1,25,5,2,1,8,4683
"45612",1003151,3373,0,35,1,3,1,1,9398
"45613",1002656,2767,1,62,14,3,2,16,16467
"45614",1002565,3036,1,45,6,3,1,4,257
"45615",1000319,574,0,55,7,2,2,5,4034
"45616",1000655,1029,0,35,3,2,1,8,7958
"45617",1003898,3087,1,48,12,3,1,5,4087
"45618",1001246,2586,1,25,5,1,1,8,4746
"45619",1001304,2592,1,35,15,3,2,1,12668
"45620",1004539,1029,1,45,20,3,1,8,1424
"45621",1003386,2407,1,25,5,2,1,5,2367
"45622",1004226,1084,0,45,7,3,1,5,6898
"45623",1002364,2824,0,62,10,3,2,3,4061
"45624",1003313,1825,1,45,21,1,1,5,5344
"45625",1003678,1027,1,35,1,1,1,15,16872
"45626",1004681,1370,0,45,16,3,1,8,7976
"45627",1004774,1423,1,48,15,3,2,8,7713
"45628",1005428,760,0,35,7,2,1,8,7811
"45629",1004658,280,1,35,5,2,2,1,3384
"45630",1000319,3147,0,55,7,2,2,5,4028
"45631",1005767,970,1,35,3,2,1,5,3995
"45632",1001530,2156,1,35,5,1,2,11,3506
"45633",1000082,1360,1,35,18,3,2,8,7840
"45634",1003929,2343,1,35,6,2,2,11,2007
"45635",1000549,2539,1,35,7,1,1,5,5601
"45636",1004957,1255,1,35,3,1,2,5,4092
"45637",1002321,2373,1,35,8,2,2,8,7834
"45638",1003829,276,0,35,2,2,1,1,15556
"45639",1005978,2221,1,45,2,2,1,1,3251
"45640",1000162,2841,0,25,5,3,1,8,6349
"45641",1005540,2003,1,45,2,3,2,5,5649
"45642",1005026,11,1,35,18,2,2,5,2352
"45643",1002996,1763,1,25,1,2,1,2,8106
"45644",1003521,2869,1,35,1,2,1,5,5650
"45645",1003778,565,1,35,1,2,2,3,6697
"45646",1003082,2214,0,45,7,2,1,11,3347
"45647",1005996,2702,0,35,1,2,2,5,3904
"45648",1001015,3372,1,45,4,1,2,3,4061
"45649",1005639,2588,0,25,5,3,1,1,12350
"45650",1004600,1356,1,35,1,3,2,1,15123
"45651",1000533,1206,1,35,13,1,1,6,10140
"45652",1005061,2315,0,25,20,3,2,1,8980
"45653",1000791,3561,1,45,8,2,1,19,10
"45654",1002505,935,1,35,8,1,2,8,2827
"45655",1005126,1116,1,35,12,2,1,5,5571
"45656",1000802,1020,1,35,17,2,1,15,14094
"45657",1002071,3291,1,48,8,3,2,5,2651
"45658",1005623,1423,1,35,12,2,2,8,4662
"45659",1004335,1945,1,45,1,2,1,8,4611
"45660",1004451,1911,1,35,15,2,2,1,9019
"45661",1001609,935,0,45,10,2,1,8,6297
"45662",1000333,572,1,45,3,1,2,3,6709
"45663",1000795,2771,0,45,15,2,1,8,7739
"45664",1000924,1953,1,55,18,3,2,5,5481
"45665",1001897,927,0,55,3,1,2,13,326
"45666",1003032,1435,1,35,1,1,2,5,3839
"45667",1001658,1098,0,45,7,2,1,5,5457
"45668",1004277,1729,1,45,17,1,1,5,5460
"45669",1001085,433,1,35,8,3,2,8,4808
"45670",1000254,2341,1,45,18,3,1,11,5933
"45671",1004386,214,1,35,6,2,1,5,4135
"45672",1003452,2022,1,35,15,3,2,5,5478
"45673",1003934,1732,1,35,1,2,1,4,655
"45674",1002045,3584,0,17,1,3,1,2,10675
"45675",1002173,34,1,55,14,3,1,4,2400
"45676",1002205,979,0,35,8,1,2,8,4769
"45677",1003082,1197,0,45,7,2,1,1,12519
"45678",1002015,399,1,25,5,2,1,5,5366
"45679",1003251,1146,1,45,18,3,1,11,5875
"45680",1003217,1736,0,45,1,1,1,3,8431
"45681",1004952,1214,0,35,15,1,2,11,3534
"45682",1005536,2399,1,35,17,2,2,5,5541
"45683",1000319,697,0,55,7,2,2,15,16602
"45684",1001221,2906,1,25,1,2,1,5,4061
"45685",1003808,1049,1,35,8,1,2,8,4692
"45686",1001855,566,1,25,5,3,1,1,8930
"45687",1001941,2467,1,45,18,1,1,11,2102
"45688",1004148,1686,0,45,8,3,1,5,3808
"45689",1004819,1720,1,45,19,2,1,1,9592
"45690",1005897,3181,1,35,21,3,2,5,5558
"45691",1001602,3605,0,35,8,3,2,1,12432
"45692",1004333,1133,1,55,3,3,2,1,12186
"45693",1000757,2273,1,35,13,1,1,6,13009
"45694",1004543,1739,1,35,3,1,1,9,7682
"45695",1003823,2551,1,62,8,2,1,1,14935
"45696",1005131,935,0,35,2,2,1,8,6444
"45697",1001678,2264,0,25,18,3,1,1,15512
"45698",1002275,2357,1,62,8,3,2,17,8151
"45699",1001926,1069,0,17,1,2,1,8,6237
"45700",1005054,3298,1,45,3,2,1,8,4446
"45701",1004238,184,1,45,17,2,1,8,2833
"45702",1004472,1242,0,48,17,2,2,1,12507
"45703",1002624,1206,0,45,1,1,2,6,13041
"45704",1002173,3011,1,55,14,3,1,8,6095
"45705",1003072,471,1,55,2,2,2,5,3954
"45706",1005861,1473,0,55,2,2,2,5,5513
"45707",1001272,479,1,25,21,2,1,5,5360
"45708",1001666,2899,1,35,15,2,1,8,6277
"45709",1001579,2592,1,35,1,1,1,1,12455
"45710",1000204,1017,1,35,8,2,2,1,14994
"45711",1001354,3236,0,35,3,2,1,5,3811
"45712",1004796,303,1,45,8,1,2,1,5964
"45713",1002153,3317,1,25,17,2,1,1,12472
"45714",1001447,1015,1,25,5,1,1,8,7807
"45715",1001304,938,1,35,15,3,2,4,1725
"45716",1004222,2858,0,48,18,3,1,8,6216
"45717",1002788,971,1,62,2,2,2,5,7118
"45718",1003711,1360,1,45,1,3,2,8,7926
"45719",1000846,2920,1,35,6,3,2,1,15176
"45720",1006040,2289,1,35,7,2,1,5,7216
"45721",1001059,3086,0,35,1,2,1,5,4053
"45722",1001680,1170,1,35,21,1,2,8,4613
"45723",1003493,1089,1,35,18,3,1,5,5410
"45724",1004376,2369,0,35,6,3,1,5,3939
"45725",1001298,1072,1,45,7,2,1,8,7829
"45726",1000167,2430,0,35,12,2,1,1,6593
"45727",1005254,1018,1,25,5,3,2,1,12420
"45728",1001125,530,0,25,5,2,1,4,349
"45729",1000360,1774,1,45,18,3,1,2,10647
"45730",1003709,2097,1,35,13,3,1,5,6973
"45731",1002527,1746,1,45,16,3,1,1,15258
"45732",1000629,3592,0,17,11,3,1,3,8383
"45733",1002309,1257,0,48,1,3,2,5,5669
"45734",1004693,2444,1,25,2,1,1,16,13430
"45735",1005768,2617,0,17,8,3,1,12,912
"45736",1003884,1035,1,25,5,1,2,1,9409
"45737",1004054,3430,1,45,4,2,1,5,3804
"45738",1003476,1030,1,55,1,2,2,18,2721
"45739",1004682,1805,1,35,8,2,2,2,4887
"45740",1001354,3515,0,35,3,2,1,8,3046
"45741",1000692,3591,0,35,1,1,2,3,8286
"45742",1003603,2730,0,45,8,2,2,16,10255
"45743",1005319,1160,1,25,18,2,1,11,3363
"45744",1003477,132,0,55,2,1,2,8,6450
"45745",1005942,1063,1,48,2,3,1,5,7155
"45746",1003722,883,1,35,19,3,1,11,3534
"45747",1003389,1736,1,25,1,1,1,3,6665
"45748",1003968,2406,1,35,3,3,1,1,14995
"45749",1004906,1126,1,55,18,2,2,5,5632
"45750",1000033,2299,1,48,4,1,2,8,6242
"45751",1005277,1784,1,35,21,2,1,8,6268
"45752",1002737,2096,1,35,4,2,1,5,5594
"45753",1004083,3043,1,62,15,1,1,1,9295
"45754",1001758,834,0,35,1,2,1,2,7767
"45755",1001470,2486,1,25,5,1,2,5,2485
"45756",1003414,1635,1,35,18,3,2,1,15465
"45757",1002679,2188,0,25,5,1,1,1,6536
"45758",1001380,1335,1,17,11,3,1,1,12596
"45759",1000709,1722,1,25,1,3,1,5,7029
"45760",1003778,3158,1,35,1,2,2,1,9572
"45761",1004349,1040,1,25,3,3,1,11,3345
"45762",1001103,778,0,48,8,3,1,5,5391
"45763",1001433,1602,0,25,15,3,1,1,9452
"45764",1004646,1107,0,35,7,2,1,5,2412
"45765",1005324,2839,1,35,8,3,2,8,7950
"45766",1001181,3056,1,45,8,1,2,8,3138
"45767",1000331,741,1,35,8,2,1,8,3146
"45768",1005011,23,1,25,5,2,1,16,10403
"45769",1005654,1036,1,35,5,1,2,1,12635
"45770",1002981,1110,1,48,7,3,2,1,6299
"45771",1004167,353,1,35,21,2,1,5,2500
"45772",1000155,2901,1,45,13,3,2,5,1201
"45773",1000134,354,1,35,1,3,2,1,8926
"45774",1005291,2384,1,48,2,3,2,3,10977
"45775",1000181,3313,1,25,18,3,1,5,1072
"45776",1001941,3004,1,45,18,1,1,5,7168
"45777",1000235,76,1,35,1,2,1,7,16478
"45778",1004786,2121,1,48,7,2,2,8,4638
"45779",1000964,2669,1,35,8,2,2,5,7150
"45780",1000424,1805,1,35,18,1,1,2,8031
"45781",1000548,1327,0,45,17,3,2,1,2859
"45782",1003413,2669,0,35,18,2,1,5,5518
"45783",1000770,3047,1,25,5,2,2,8,3157
"45784",1000549,1031,1,35,7,1,1,1,15437
"45785",1000849,2265,1,35,4,2,2,5,5624
"45786",1002041,1018,0,35,21,2,1,1,12583
"45787",1005767,350,1,35,3,2,1,3,8765
"45788",1000134,3240,1,35,1,3,2,5,5483
"45789",1003412,3166,1,35,19,3,1,5,5592
"45790",1003660,2579,1,45,8,3,1,11,879
"45791",1000539,965,1,35,3,3,1,1,12107
"45792",1000721,10,0,45,10,2,1,1,9339
"45793",1005256,1784,1,35,17,2,2,8,7718
"45794",1003189,179,1,35,17,1,1,11,3602
"45795",1004784,1094,0,45,7,1,1,1,14913
"45796",1003596,2861,0,45,5,1,1,8,7993
"45797",1003402,884,1,45,21,2,1,1,12108
"45798",1003859,363,1,35,1,3,1,1,12490
"45799",1001764,834,1,25,1,2,1,2,12997
"45800",1003732,1069,1,35,18,2,2,8,6229
"45801",1004292,2676,1,35,1,3,2,16,16596
"45802",1004150,2303,1,35,1,2,1,1,6327
"45803",1004425,3208,1,45,8,2,1,1,6093
"45804",1001817,3416,1,45,2,1,1,16,10283
"45805",1002708,2385,1,35,8,3,2,1,9469
"45806",1003283,313,1,45,17,3,2,1,15458
"45807",1004897,1077,1,45,17,2,1,11,4807
"45808",1005251,1411,0,35,18,1,2,5,5674
"45809",1001483,2924,1,25,5,2,1,8,6154
"45810",1005443,2025,1,35,13,2,1,5,6936
"45811",1002002,916,0,62,14,3,2,2,7984
"45812",1004512,1168,1,35,2,3,2,1,12369
"45813",1003374,3381,1,45,6,3,1,1,12430
"45814",1002691,1201,1,25,5,2,1,1,15024
"45815",1005501,1677,1,35,3,1,1,8,7745
"45816",1003154,243,0,35,5,1,1,8,7740
"45817",1003815,1,1,35,18,3,1,3,8580
"45818",1005788,334,1,35,1,1,1,5,5349
"45819",1000702,1656,1,45,8,2,2,8,6316
"45820",1002134,256,1,25,11,2,1,8,4664
"45821",1004444,3567,0,35,13,3,1,20,246
"45822",1002145,176,1,25,11,3,2,15,7293
"45823",1003105,1822,1,45,13,3,2,1,15354
"45824",1002008,3166,1,35,4,3,1,5,6921
"45825",1002711,1059,0,35,5,3,1,1,12654
"45826",1003391,1016,1,25,5,1,1,5,4018
"45827",1001769,2396,1,35,18,3,2,11,1994
"45828",1005437,920,1,35,12,3,1,5,5644
"45829",1000794,3482,1,55,21,3,2,5,3901
"45830",1000139,34,0,35,21,3,1,4,1701
"45831",1005613,1113,0,45,1,3,2,5,4121
"45832",1003677,1394,0,35,13,3,1,6,16125
"45833",1002264,1878,0,48,8,3,1,2,7580
"45834",1003031,1724,1,25,5,1,1,1,12758
"45835",1005535,106,1,35,16,2,2,8,7786
"45836",1005508,2487,1,35,21,3,1,5,3999
"45837",1002455,1093,1,45,8,1,1,2,13206
"45838",1003983,941,1,35,1,2,1,1,9135
"45839",1001032,2276,1,55,17,3,2,13,212
"45840",1003789,2592,0,35,1,1,1,1,12150
"45841",1004085,3129,0,35,7,1,1,5,5408
"45842",1003471,3371,1,25,5,1,1,1,9423
"45843",1000721,1196,0,45,10,2,1,1,12283
"45844",1001525,1392,0,35,17,2,2,6,13539
"45845",1004882,1191,1,48,12,2,2,5,4090
"45846",1003837,3381,1,35,18,3,1,1,9208
"45847",1003533,2097,1,35,3,1,2,5,5568
"45848",1001150,1399,0,35,21,1,1,13,339
"45849",1001856,583,1,62,8,3,2,6,15938
"45850",1001851,2490,1,35,20,2,2,1,6234
"45851",1003578,2229,1,55,4,3,2,1,3274
"45852",1004562,3034,1,45,11,1,2,4,1780
"45853",1002230,916,0,48,2,2,2,2,10806
"45854",1001701,566,0,35,5,2,1,1,12525
"45855",1004287,2227,1,35,8,3,2,1,12437
"45856",1000880,1392,1,45,18,1,1,6,16133
"45857",1005077,2140,1,35,3,1,1,8,2872
"45858",1001601,1292,1,35,13,3,1,1,12586
"45859",1000214,1348,1,25,21,3,1,5,2572
"45860",1000967,1518,0,25,1,2,1,5,5642
"45861",1002605,938,1,45,8,3,2,4,1279
"45862",1005916,2631,1,55,21,2,2,1,9256
"45863",1001137,2813,1,25,5,2,1,8,7942
"45864",1002457,2663,1,35,1,2,2,1,12685
"45865",1004238,1078,1,45,17,2,1,2,12980
"45866",1003759,2752,1,45,7,3,1,5,5655
"45867",1003518,3029,0,25,8,1,1,5,5373
"45868",1002858,304,0,17,11,2,1,4,2443
"45869",1005788,1296,1,35,1,1,1,5,2636
"45870",1004130,1383,1,45,7,2,2,1,12387
"45871",1003705,1157,1,48,8,2,2,11,4617
"45872",1003443,1035,0,45,18,3,1,1,12646
"45873",1005838,1675,0,48,8,2,2,8,6226
"45874",1000151,477,0,35,21,1,2,8,4771
"45875",1000445,2702,1,48,13,1,2,5,4091
"45876",1001441,1389,1,45,17,3,2,5,5424
"45877",1001086,2814,1,25,5,1,1,8,6352
"45878",1001465,781,1,55,17,2,2,1,15275
"45879",1004060,930,1,35,19,3,2,6,12874
"45880",1005717,1513,1,35,1,2,2,1,6146
"45881",1003317,1053,1,35,5,1,2,1,15169
"45882",1001117,356,1,25,15,2,1,5,3973
"45883",1005749,2289,1,35,3,1,2,5,7003
"45884",1002841,1443,1,55,13,2,2,8,7744
"45885",1002105,2560,1,35,2,1,2,1,6437
"45886",1000817,2094,1,25,5,2,1,1,9615
"45887",1001252,1686,1,62,14,3,1,5,5453
"45888",1002181,1089,1,35,1,2,2,5,7114
"45889",1003363,1018,0,45,10,2,2,1,15302
"45890",1004354,775,1,45,15,2,1,1,3080
"45891",1005081,3416,0,25,5,2,1,16,10080
"45892",1003044,325,1,45,17,3,2,5,7224
"45893",1005472,1870,1,45,2,3,2,1,12553
"45894",1000352,164,1,25,5,1,1,1,6328
"45895",1001357,1814,1,48,1,3,2,4,1248
"45896",1003262,2389,1,35,15,2,2,5,1103
"45897",1004094,2764,1,35,18,3,1,8,6246
"45898",1005722,1197,1,35,21,1,2,1,15269
"45899",1004532,506,1,35,8,1,1,8,8035
"45900",1000035,823,1,48,2,3,2,8,6467
"45901",1002116,2485,1,25,5,2,2,16,13767
"45902",1003916,2900,1,35,5,1,2,5,2507
"45903",1001334,2359,1,55,8,3,2,8,6423
"45904",1002185,1948,1,48,18,3,2,5,5555
"45905",1001121,2364,1,62,8,3,2,7,16324
"45906",1002455,2330,1,45,8,1,1,1,2842
"45907",1001685,1065,1,45,13,2,1,8,6366
"45908",1000302,2159,1,25,5,2,1,5,2497
"45909",1001046,3569,1,62,19,3,2,20,82
"45910",1004101,3451,1,25,5,3,1,16,15903
"45911",1002749,1413,1,35,13,1,1,8,6097
"45912",1002871,1700,0,35,15,3,1,11,5721
"45913",1004433,1187,1,35,1,2,2,1,9239
"45914",1000204,1463,1,35,8,2,2,8,3103
